,premise,choice1,choice2,label,question
5727,choose a seat.,park at station.,enter the appropriate train car.,1,cause
5728,sit down.,ensure transportation is secured in lot.,"when train arrives, board train.",1,cause
5729,find a seat and sit down.,park car .,enter train.,1,cause
5730,find a seat.sit down and enjoy the ride.,ensure transportation is secured in lot.,enter train.,1,cause
5731,get on train.,find a seat.,park car at parking.,0,effect
5732,get on train.,find a seat.,ensure transportation is secured in lot.,0,effect
5733,getting into train when arrives.,find the reserved seat and sit down.,ensure transportation is secured in lot.,0,effect
5734,get on the train and enjoy.,find a seat.,park at station.,0,effect
5735,board train.,find seat.,park car .,0,effect
5736,get on train.,find a seat and sit down.,park car.,0,effect
5737,get on train.,find a seat.,park at station.,0,effect
5738,get in train.,find a seat.,park at station.,0,effect
5739,get on the train.,find a seat.sit down.,park car .,0,effect
5740,get on train.,sit down.,park car.,0,effect
5741,get on the train.,find a seat.,park at station.,0,effect
5742,give ticket to conductor.,park at station.,get on the train.,1,cause
5743,show ticket pass.,park car at parking.,board train.,1,cause
5744,show ticket to attendant.,ensure transportation is secured in lot.,"when the train comes , get up and enter the train.",1,cause
5745,hand the attendant your ticket.,park car.,get on train.,1,cause
5746,wait for attendant to walk by and pay for your ticket.,park car.,get on train.,1,cause
5747,show the ticket checker your ticket.,ensure transportation is secured in lot.,get on the correct train.,1,cause
5748,give ticket to attendant.,park at station.,getting into train when arrives.,1,cause
5749,show ticket to conductor.,park car .,get on train.,1,cause
5750,show conductor ticket.,park car .,you board your train and find your seat.,1,cause
5751,give ticket to conductor.,park car .,board the train.,1,cause
5752,show conductor your ticket.,park at station.,"when train arrives, ride up the train compartment as per ticket.",1,cause
5753,get on the train.,park car.,give ticket to steward when asked.,1,effect
5754,"when train arrives, board the train.",park car.,giving ticket to conductor/ticket taker.,1,effect
5755,board train when it arrives.,park car.,give ticket to the attendant.,1,effect
5756,board train.,park car .,show conductor ticket.,1,effect
5757,"when train arrives, get on train.",park at station.,giving ticket to conductor/ticket taker.,1,effect
5758,board train and choose a seat.,park car .,show the ticket checker your ticket.,1,effect
5759,"when train arrives, board a car.",park car .,giving ticket to conductor/ticket taker.,1,effect
5760,"when the train comes , get up and enter the train.",park car at parking.,giving ticket to conductor/ticket taker.,1,effect
5761,"when the train comes , get up and enter the train.",park car.,give ticket to steward when asked.,1,effect
5762,board train when it arrives.,park car .,show ticket to attendant.,1,effect
5763,board correct train.,ensure transportation is secured in lot.,giving ticket to conductor/ticket taker.,1,effect
5764,ride train.,park car.,board train.,1,cause
5765,relax while you reach your destination.,park at station.,"when the train comes , get up and enter the train.",1,cause
5766,relax and wait on your seat till your stop comes.,park car .,board the train.,1,cause
5767,ride train and enjoy journey.,park car .,board train.,1,cause
5768,enjoy the train trip.,park car .,get on train.,1,cause
5769,wait till your destination stop arrives.,park car .,enter the appropriate train car.,1,cause
5770,enjoy train ride.,park car at parking.,board the train.,1,cause
5771,ride train and enjoy journey.,park car.,get on my train.,1,cause
5772,enjoy train ride.,park at station.,board train and be seated.,1,cause
5773,wait till your destination stop arrives.,park car at parking.,get on train.,1,cause
5774,ride and enjoy the countryside.,park at station.,"when train arrives, board train.",1,cause
5775,board train.,relax or read favorite magazine during journey.,park at station.,0,effect
5776,"when the train comes , get up and enter the train.",wait patiently while the train travels towards destination.,park car .,0,effect
5777,board train.,enjoy the outside sceneries while on the move.,park car.,0,effect
5778,board train.,enjoy the view out of train.,park car at parking.,0,effect
5779,walk onto the train.,look out window.order meal.eat.,ensure transportation is secured in lot.,0,effect
5780,get on train.,enjoy train ride.,park car.,0,effect
5781,get on the train.,enjoy train ride.,park car .,0,effect
5782,get on the correct train.,relax in train.wait for correct stop.,park car.,0,effect
5783,get on train.,look out window.order meal.eat.,park car at parking.,0,effect
5784,get on the train and enjoy.,enjoy train ride.,ensure transportation is secured in lot.,0,effect
5785,board correct train.,enjoy train ride.,park car .,0,effect
5786,arrive at destination.,park car at parking.,walk onto the train.,1,cause
5787,arrive at destination stop.,park at station.,board train and be seated.,1,cause
5788,arrive at destination.,park car.,board train.,1,cause
5789,"you arrive to your destination, and take your luggage.",park at station.,upon arrival get into the compartment.,1,cause
5790,arrive at destination stop.,park at station.,get on train.,1,cause
5791,arrive at destination.,ensure transportation is secured in lot.,get on train.,1,cause
5792,"you arrive to your destination, and take your luggage.",ensure transportation is secured in lot.,get on train.,1,cause
5793,arrive at the target destination . .,park car at parking.,get on the train.,1,cause
5794,arrive at the target destination . .,park car at parking.,get on train.,1,cause
5795,"you arrive to your destination, and take your luggage.",park car .,get on train.,1,cause
5796,arrive at destination.,ensure transportation is secured in lot.,board train.,1,cause
5797,board train and be seated.,park car .,arrive at destination.,1,effect
5798,board the train.,ensure transportation is secured in lot.,get to destination.,1,effect
5799,board the train.,park at station.,arrive at destination.,1,effect
5800,get on train.,park car.,arrive at destination.,1,effect
5801,board train.,park at station.,arrive at destination.,1,effect
5802,enter the appropriate train car.,park car .,arrive at destination.,1,effect
5803,board train.,park car at parking.,arrive at destination stop.,1,effect
5804,get on train.,ensure transportation is secured in lot.,get to destination.,1,effect
5805,get on train.,ensure transportation is secured in lot.,"you arrive to your destination, and take your luggage.",1,effect
5806,board correct train.,ensure transportation is secured in lot.,arrive at destination.,1,effect
5807,board train.,park at station.,get to destination.,1,effect
5808,get off at your correct stop.,park car .,get on the train.,1,cause
5809,leave train.,ensure transportation is secured in lot.,get on train.,1,cause
5810,get off train.,park car .,"when the train comes , get up and enter the train.",1,cause
5811,leave train.,park car.,"when train arrives, board the train.",1,cause
5812,leave train at destination.,park car .,board train.,1,cause
5813,"when train reaches destination, exit train.",park car .,get on the correct train.,1,cause
5814,get off train.,park at station.,"when train arrives, board a car.",1,cause
5815,"when train reaches destination, exit train.",ensure transportation is secured in lot.,enter train.,1,cause
5816,"when your destination is called, get off train.",park at station.,you board your train and find your seat.,1,cause
5817,get off train at your stop.,ensure transportation is secured in lot.,board train.,1,cause
5818,disembark train.,ensure transportation is secured in lot.,"when train arrives, get on train.",1,cause
5819,"when train arrives, board train.",disembark train.,park car.,0,effect
5820,board train and be seated.,leave train.,ensure transportation is secured in lot.,0,effect
5821,enter train.,exit train at correct stop.,park at station.,0,effect
5822,board correct train.,alight at the destination station.,ensure transportation is secured in lot.,0,effect
5823,"when train arrives, board a car.",exit train.,park car at parking.,0,effect
5824,getting into train when arrives.,get off at correct destination.,park car.,0,effect
5825,get on train.,alight at the destination station.,park car at parking.,0,effect
