,premise,choice1,choice2,label,question
6554,get off.,reach the designated bus stop before the bus reaches there to avoid missing the bus.,pull signal for stop.,1,cause
6555,get off the bus.,walk to bus stop.,"when you are near your destination, press the stop button.",1,cause
6556,get off bus .,walk to bus stop.,pull signal for stop.,1,cause
6557,exit bus.,walk to the bus stop.,pull the cord alerting the driver to stop.,1,cause
6558,climb down stairs and exit bus.,go to bus stop.,press stop button.,1,cause
6559,get down from the bus.,go to bus stop.,pull signal for stop.,1,cause
6560,pull the cord when you want the bus to stop.,exit bus.,go to bus stop.,0,effect
6561,press stop button.,"when the driver stops and opens the door, leave the bus.",go to bus stop.,0,effect
6562,press stop button.,get off bus.,walk to the bus stop.,0,effect
6563,signal by bell for stop.,get off at your stop.,walk to the bus stop.,0,effect
6564,pull the cord when you want the bus to stop.,exit the bus at your desired location.,go to bus stop.,0,effect
6565,signal for a stop where i want to get off.,get off the bus at your desired stop.,find the bus stop.,0,effect
6566,pull cord at stop.,exit bus.,walk to the bus stop.,0,effect
6567,pull signal for stop.,go down bus steps.exit bus.,go to the nearest bus stop.,0,effect
6568,alert the driver your stop is coming.,get down from the bus.,walk to bus stop.,0,effect
6569,pull the cord alerting the driver to stop.,go down bus steps.exit bus.,go to bus stop at designated time.,0,effect
6570,press stop button.,get down from the bus.,walk to bus stop.,0,effect
6571,"about one block away from your stop, pull the \.",get off at your stop.,walk to bus stop.,0,effect
6572,pull signal for stop.,exit bus.,go to bus stop at designated time.,0,effect
6573,alert the driver your stop is coming.,get off the bus.,go to bus stop 5 minutes before bus arrives.go to your bus stop of choice.,0,effect
6574,ring bell when bus approaches stop at destination.,get off at your stop.,go to the bus stop.,0,effect
6575,pull signal for stop.,exit bus at your destination.,go to the bus stop/bus stand.,0,effect
6576,alert the driver your stop is coming.,getting off the bus.,go to bus stop.,0,effect
6577,ring the bell when you see your destination.,get off the bus.,arrive at bus stop prior to bus's arrival.,0,effect
6579,"when your stop approaches, pull cord.",get off bus.,go to the nearest bus stop.,0,effect
6580,pull cord at stop.,get off bus.,walk to the bus stop.,0,effect
6581,press stop button.,get off bus.,reach the designated bus stop before the bus reaches there to avoid missing the bus.,0,effect
6582,pull signal for stop.,exit bus.,find the bus stop.,0,effect
6583,"when you are near your destination, press the stop button.",get off at stop.,walk to the bus stop.,0,effect
6584,"when the bus approaches your destination, press the button to signal a stop.",get down once the destination is reached.,walk to bus stop.,0,effect
6585,"about one block away from your stop, pull the \.",debark from bus.,locate bus stop.,0,effect
6586,"when the bus approaches your destination, press the button to signal a stop.",get off the bus at your desired stop.,arrive at bus stop prior to bus's arrival.,0,effect
6587,ring bell when bus approaches stop at destination.,exit bus at destination.,walk to the bus stop.,0,effect
6588,alert the driver your stop is coming.,exit bus.,go to bus stop.,0,effect
6589,pull signal for stop.,get off bus.,walk to bus stop.,0,effect
6590,ring bell when bus approaches stop at destination.,exit bus.,locate bus stop.,0,effect
6591,pull the cord alerting the driver to stop.,go down bus steps.exit bus.,arrive at bus stop prior to bus's arrival.,0,effect
6592,get off bus.,walk to bus stop.,"stand, go to the exit door of bus.",1,cause
6593,get off bus.,walk to bus stop.,stand up.walk to back door.,1,cause
6594,getting off the bus.,walk to bus stop.,"stand, go to the exit door of bus.",1,cause
6595,"when the driver stops and opens the door, leave the bus.",go to bus stop.,when your stop comes get up and go the exit door of bus.,1,cause
6596,depart when you arrive at your destination.,reach the designated bus stop before the bus reaches there to avoid missing the bus.,when your stop comes get up and go the exit door of bus.,1,cause
6597,exit bus.,go to bus stop.,stand up.walk to back door.,1,cause
6598,exit bus.,go to a bus stop.,stand up and go to door.,1,cause
6599,get off bus.,go to the bus stop.,go to bus door.,1,cause
6600,leave bus.,go to the nearest bus stop.,stand up.walk to back door.,1,cause
6601,debark from bus.,go to bus stop.,"stand, go to the exit door of bus.",1,cause
6602,get off bus .,locate bus stop.,stand up.walk to back door.,1,cause
6603,get off at your stop.,go to the bus stop.,"stand, go to the exit door of bus.",1,cause
6604,walk off the bus.,walk to bus stop.,stand up and go to exit door for departing the bus.,1,cause
6605,exit the bus at your desired location.,go to bus stop.,when your stop comes get up and go the exit door of bus.,1,cause
6606,watch your step when getting down from the bus.,"find the bus stop nearest to your location.when you are ready to leave, go to the nearest bus stop and wait for the next bus.","stand, go to the exit door of bus.",1,cause
6607,get off the bus at your desired stop.,walk to bus stop.,go to bus door.,1,cause
6608,get off bus when doors open.,go to bus stop at designated time.,stand up and go to exit door for departing the bus.,1,cause
6609,get off bus.,go to bus stop at designated time.,go to bus door.,1,cause
6610,get off bus at destination.,go to the bus stop/bus stand.,when your stop comes get up and go the exit door of bus.,1,cause
6611,get down once the destination is reached.,find the nearest bus stop.,when your stop comes get up and go the exit door of bus.,1,cause
6612,get off the bus.,head to the bus stop.,"stand, go to the exit door of bus.",1,cause
6613,depart when you arrive at your destination.,walk to bus stop.,stand up and go to exit door for departing the bus.,1,cause
6614,leave bus.,go to the nearest bus stop.,"stand, go to the exit door of bus.",1,cause
6615,exit bus.,walk to bus stop.,"stand, go to the exit door of bus.",1,cause
6616,climb down stairs and exit bus.,walk to the bus stop.,stand up and go to exit door for departing the bus.,1,cause
6617,exit bus.,go to bus stop.,when your stop comes get up and go the exit door of bus.,1,cause
6618,leave bus.,walk to bus stop.,stand up and go to exit door for departing the bus.,1,cause
6619,get off bus when doors open.,"find the bus stop nearest to your location.when you are ready to leave, go to the nearest bus stop and wait for the next bus.",stand up and go to door.,1,cause
6620,exit bus.,walk to bus stop.,stand up and go to exit door for departing the bus.,1,cause
6621,get off bus.,"find the bus stop nearest to your location.when you are ready to leave, go to the nearest bus stop and wait for the next bus.",stand up and go to exit door for departing the bus.,1,cause
6622,exit bus at your destination.,find the bus stop.,when your stop comes get up and go the exit door of bus.,1,cause
6623,exit bus at your destination.,walk to bus stop.,go to bus door.,1,cause
6624,stand up.walk to back door.,get off the bus.,go to bus stop.,0,effect
6625,when your stop comes get up and go the exit door of bus.,debark from bus.,walk to bus stop.,0,effect
6626,stand up.walk to back door.,exit bus when arrive.,go to bus stop.,0,effect
6627,go to bus door.,exit bus.,go to the bus stop.,0,effect
6628,when your stop comes get up and go the exit door of bus.,depart when you arrive at your destination.,go to the nearest bus stop.,0,effect
6629,go to bus door.,"when the driver stops and opens the door, leave the bus.",walk to bus stop.,0,effect
6630,when your stop comes get up and go the exit door of bus.,get down once the destination is reached.,go to bus stop at designated time.,0,effect
6631,stand up.walk to back door.,get off the bus.,go to the bus stop.,0,effect
6632,stand up and go to exit door for departing the bus.,get off the bus.,go to bus stop.,0,effect
6633,go to bus door.,exit bus at your destination.,go to bus stop.,0,effect
6634,when your stop comes get up and go the exit door of bus.,"when the driver stops and opens the door, leave the bus.",arrive at bus stop prior to bus's arrival.,0,effect
6635,go to bus door.,"once you arrive at destination, get off the bus.",walk to the bus stop.,0,effect
6636,when your stop comes get up and go the exit door of bus.,get off bus .,walk to the bus stop.,0,effect
6637,stand up.walk to back door.,get off bus when doors open.,walk to the bus stop.,0,effect
6638,when your stop comes get up and go the exit door of bus.,get off bus at destination.,go to bus stop.,0,effect
6639,"stand, go to the exit door of bus.",exit at your destination when the bus stops.,walk to bus stop.,0,effect
6640,stand up and go to exit door for departing the bus.,depart when you arrive at your destination.,walk to the bus stop.,0,effect
6641,"stand, go to the exit door of bus.",get off.,reach the designated bus stop before the bus reaches there to avoid missing the bus.,0,effect
6642,stand up and go to exit door for departing the bus.,get off at your stop.,walk to bus stop.,0,effect
6643,go to bus door.,get off at your stop.,go to bus stop.,0,effect
6644,stand up.walk to back door.,leave bus.,walk to the bus stop.,0,effect
6645,stand up.walk to back door.,get off the bus at your desired stop.,"find the bus stop nearest to your location.when you are ready to leave, go to the nearest bus stop and wait for the next bus.",0,effect
6646,go to door.,get off bus when doors open.,go to bus stop 5 minutes before bus arrives.go to your bus stop of choice.,0,effect
6647,stand up and go to door.,exit bus at your destination.,go to bus stop.,0,effect
6648,go to bus door.,get off the bus at your desired stop.,go to bus stop at designated time.,0,effect
6649,stand up and go to door.,climb down stairs and exit bus.,go to bus stop.,0,effect
6650,go to door.,get off the bus.,walk to the bus stop.,0,effect
6651,when your stop comes get up and go the exit door of bus.,depart when you arrive at your destination.,walk to bus stop.,0,effect
6652,stand up and go to door.,get off bus.,walk to bus stop.,0,effect
6653,stand up.walk to back door.,exit bus.,walk to bus stop.,0,effect
6654,stand up.walk to back door.,get off bus when doors open.,arrive at bus stop prior to bus's arrival.,0,effect
6655,stand up and go to exit door for departing the bus.,climb down stairs and exit bus.,walk to bus stop.,0,effect
6656,get off the bus.,reach the designated bus stop before the bus reaches there to avoid missing the bus.,bus stops at destination.,1,cause
