,premise,choice1,choice2,label,question
6123,plant the sapling in ground.,hold the tree upright while filling the hole back up.,go to garden.,0,effect
6125,put tree into hole.,hold the tree upright while filling the hole back up.,take tree sapling to place you want to plant it.,0,effect
6130,place seedling into hole.,hold the tree upright while filling the hole back up.,go home.,0,effect
6131,"plant seedling, or bush.",hold the tree upright while filling the hole back up.,take tree sapling to place you want to plant it.,0,effect
6132,make sure tree is standing straight and secure.,go to garden.,place tree sapling into hole.,1,cause
6133,make sure tree is standing straight and secure.,transport it home.,gently insert it under the soil about 6 inches deep.,1,cause
6134,make sure tree is standing straight and secure.,transport it home.,put tree into hole.,1,cause
6135,make sure it is stable.,take tree sapling to place you want to plant it.,put plant sapling in hole.,1,cause
6136,make sure it is stable.,go to garden.,put tree into hole in ground.,1,cause
6137,make sure it is stable.,go to garden.,place seedling in hole.,1,cause
6138,make sure it is stable.,go home.,put sapling in hole.,1,cause
6139,make sure tree is standing straight and secure.,take it home.,gently insert it under the soil about 6 inches deep.,1,cause
6140,make sure tree is standing straight and secure.,go home.,place the tree in the hole.,1,cause
6142,make sure tree is standing straight and secure.,go home.,put the tree in the hole.,1,cause
6143,make sure it is stable.,go to garden.,place tree in hole.,1,cause
6144,make sure tree is standing straight and secure.,take tree sapling to place you want to plant it.,plant the sapling in ground.,1,cause
6145,make sure it is stable.,take it home.,put tree in hole.,1,cause
6146,make sure it is stable.,take it home.,put tree seedling into hole.,1,cause
6147,make sure tree is standing straight and secure.,take tree sapling to place you want to plant it.,place tree in hole.,1,cause
6148,make sure tree is standing straight and secure.,transport it home.,put tree root/seed into hole.,1,cause
6149,make sure it is stable.,transport it home.,put tree seedling into hole.,1,cause
6150,make sure it is stable.,go to garden.,put sapling in hole.,1,cause
6151,make sure it is stable.,take it home.,put tree root/seed into hole.,1,cause
6152,make sure it is stable.,take tree sapling to place you want to plant it.,plant the tree sapling in the soil.,1,cause
6154,make sure tree is standing straight and secure.,take it home.,place tree in hole.,1,cause
6155,make sure tree is standing straight and secure.,transport it home.,place the tree inside the whole.,1,cause
6157,make sure tree is standing straight and secure.,take it home.,place sapling into hole.,1,cause
6158,make sure tree is standing straight and secure.,transport it home.,place sapling in hole.,1,cause
6159,make sure it is stable.,take it home.,place plant in hole.,1,cause
6160,make sure tree is standing straight and secure.,transport it home.,put sapling in hole.,1,cause
6161,make sure it is stable.,go home.,place seedling in hole.,1,cause
6162,make sure it is stable.,go to garden.,place the tree in the hole.,1,cause
6163,make sure tree is standing straight and secure.,take tree sapling to place you want to plant it.,place sapling into hole.,1,cause
6164,make sure tree is standing straight and secure.,go to garden.,place the tree in the hole.,1,cause
6165,make sure tree is standing straight and secure.,take tree sapling to place you want to plant it.,insert tree sapling.,1,cause
6166,make sure it is stable.,go home.,"place sapling in hole, roots down.",1,cause
6167,make sure tree is standing straight and secure.,go to garden.,place tree in hole.,1,cause
6168,make sure it is stable.,take it home.,place tree in hole.,1,cause
6169,make sure it is stable.,take it home.,place the tree inside the whole.,1,cause
6170,make sure tree is standing straight and secure.,go home.,put tree roots into hole.,1,cause
6171,make sure tree is standing straight and secure.,take it home.,place the roots of the tree into the hole you have dug.,1,cause
6172,make sure it is stable.,transport it home.,place tree sapling into hole.,1,cause
6173,make sure tree is standing straight and secure.,go to garden.,put tree into hole.,1,cause
6174,place tree sapling into hole.,make sure it is stable.,take tree sapling to place you want to plant it.,0,effect
6175,put plant sapling in hole.,make sure it is stable.,take tree sapling to place you want to plant it.,0,effect
6176,put tree seedling into hole.,make sure it is stable.,take it home.,0,effect
6177,place tree in hole.,make sure it is stable.,go home.,0,effect
6178,"plant seedling, or bush.",make sure it is stable.,go home.,0,effect
6179,place sapling into the hole.,make sure tree is standing straight and secure.,go to garden.,0,effect
6180,place the tree in the hole.,make sure it is stable.,transport it home.,0,effect
6181,put sapling in hole.,make sure tree is standing straight and secure.,go home.,0,effect
6182,gently insert it under the soil about 6 inches deep.,make sure tree is standing straight and secure.,take it home.,0,effect
6183,place tree in hole.,make sure it is stable.,go to garden.,0,effect
6184,plant the sapling in ground.,make sure it is stable.,go home.,0,effect
6185,put it in the hole.,make sure tree is standing straight and secure.,take it home.,0,effect
6186,put tree roots into hole.,make sure tree is standing straight and secure.,go to garden.,0,effect
6187,place the roots of the tree into the hole you have dug.,make sure it is stable.,go to garden.,0,effect
6188,plant the tree.,make sure tree is standing straight and secure.,go home.,0,effect
6190,gently insert it under the soil about 6 inches deep.,make sure it is stable.,go home.,0,effect
6191,put tree in hole.,make sure tree is standing straight and secure.,go home.,0,effect
6192,place tree in hole.,make sure tree is standing straight and secure.,take it home.,0,effect
6193,put the tree in the hole.,make sure tree is standing straight and secure.,take tree sapling to place you want to plant it.,0,effect
6194,put tree roots into hole.,make sure tree is standing straight and secure.,take it home.,0,effect
6195,plant the tree.,make sure tree is standing straight and secure.,transport it home.,0,effect
6196,plant the tree sapling in the soil.,make sure it is stable.,go home.,0,effect
6197,place plant in hole.,make sure tree is standing straight and secure.,go to garden.,0,effect
6198,put tree into hole.,make sure tree is standing straight and secure.,take tree sapling to place you want to plant it.,0,effect
6199,insert tree sapling.,make sure it is stable.,go to garden.,0,effect
6200,place sapling in hole.,make sure tree is standing straight and secure.,go to garden.,0,effect
6201,place sapling into hole.,make sure tree is standing straight and secure.,transport it home.,0,effect
6202,place sapling in hole.,make sure tree is standing straight and secure.,take it home.,0,effect
6203,put in the ground.,make sure it is stable.,go to garden.,0,effect
6205,insert the sapling in the ground.,make sure tree is standing straight and secure.,go home.,0,effect
6206,plant tree sapling about 4 inches in the dirt.,make sure tree is standing straight and secure.,take it home.,0,effect
6207,put tree into hole in ground.,make sure it is stable.,go home.,0,effect
6210,place the roots of the tree into the hole you have dug.,make sure tree is standing straight and secure.,transport it home.,0,effect
6211,plant the tree.,make sure it is stable.,go to garden.,0,effect
6212,place plant in hole.,make sure tree is standing straight and secure.,transport it home.,0,effect
6213,put tree seedling into hole.,make sure tree is standing straight and secure.,transport it home.,0,effect
6214,place sapling in hole.,make sure tree is standing straight and secure.,take tree sapling to place you want to plant it.,0,effect
6215,place seedling in hole.,make sure tree is standing straight and secure.,go home.,0,effect
6216,put on gloves.,walk outside.,get gloves and shovel.,1,cause
6217,put on gloves and sunglasses.,choose spot for planting.,"take gloves,shovel and other tools.",1,cause
6218,put on gloves.,find a suitable area.,get relevant tools like shovel.gloves etc.get a water hose.,1,cause
6219,put on gloves.,select location.,get shovel and gloves.,1,cause
6220,put on gloves and sunglasses.,find a location to plant tree.,"take gloves,shovel and other tools.",1,cause
6221,put on gloves.,select a correct place in my backyard.,"get watering can, gloves and spade.",1,cause
6222,put on gloves.,select a site to plant the tree.,"get shovel,gloves and tree sapling.",1,cause
6223,put on gloves and sunglasses.,find place in ground with enough space for tree.,"get spade,gloves and other tools.",1,cause
6224,put on gloves.,walk outside.,"get shovel,gloves and tree sapling.",1,cause
6225,put on gloves and sunglasses.,select a correct place in my backyard.,"get shovel,gloves and watering can.",1,cause
6226,put on gloves and sunglasses.,selecting the site to plant tree.,"get watering can, gloves and spade.",1,cause
