,premise,choice1,choice2,label,question
5574,turn off oven.,get bowls.,place in oven.,1,cause
5575,turn off the oven.,get cake pans.,place pan with cake mix into oven for allotted time.,1,cause
5576,turn off oven.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",put in oven at the designated temperature.,1,cause
5577,turn off oven .,get mixing bowl.get cake pan.,put into oven.,1,cause
5578,turn off oven and let the cake cool.,gather your cooking materials for baking a cake.,put cake pan into oven.,1,cause
5579,turn oven off.,"get cake pan, utensils, mixer .",put the cake pan with the cake mixture in the oven.,1,cause
5580,put in oven.,turn off oven.,get bowls.,0,effect
5581,put in oven and bake at specified temperature.,turn oven off.,prepare the microwave oven and required utensils.,0,effect
5582,put pan into oven.,turn off oven.,"get a cake pan, mixing bowl and a whisk.",0,effect
5583,put pan in oven.,turn off oven.,get baking pan.get sauce pan.,0,effect
5584,put cake pan into oven.,turn off oven and let the cake cool.,gather your cooking materials for baking a cake.,0,effect
5585,cover it and put it on a oven plate.put the prepared oven plate inside oven.,turn off oven.,get mixing pan.get mixing tool or spoon or fork.,0,effect
5586,put pan into oven.,turn off oven.,get mixing pan.get mixing tool or spoon or fork.,0,effect
5587,put pan in oven.,turn oven off.,get bowl.,0,effect
5588,put cake in.,turn oven off.,gather your cooking materials for baking a cake.,0,effect
5589,place pan into oven.,turn off oven and let the cake cool.,get bowls.,0,effect
5590,place pan into oven.,turn off oven.,get bowls.,0,effect
5591,put cake in oven.,turn off oven.,get cake pans.,0,effect
5592,use oven mitts to carefully remove the cake from the oven.,"get cake pan, utensils, mixer .",place in oven.,1,cause
5593,take pan out of oven and let cake cool down for 1 hour.,get cake pans.,put into oven.,1,cause
5594,remove cake pan when timer goes off.,get baking pan.get sauce pan.,put pan into oven.,1,cause
5595,take cake out.,gather your cooking materials for baking a cake.,put in oven at the designated temperature.,1,cause
5596,take cake out of oven.,get cake pans.,put pan into oven.,1,cause
5597,remove from oven.,"get cake pan, utensils, mixer .",place pan in overn.,1,cause
5598,take the cake out of the oven and let it cool.,"get cake pan, utensils, mixer .",put cake in oven.,1,cause
5599,remove finished cake when timer goes off.,get mixing pan.get mixing tool or spoon or fork.,put pan in oven.,1,cause
5600,remove cake.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",place pan in oven.,1,cause
5601,take the cake out of oven .,next get out a big bowl.get a pan.,place pan in overn.,1,cause
5602,take the cake out of oven .,get mixing pan.get mixing tool or spoon or fork.,put pan into oven.,1,cause
5603,take cake out of oven.after ten minutes flip cake out onto cooling rack.,get mixing bowl.get cake pan.,put into oven.,1,cause
5604,place in the oven for set amount of time.,take cake out.,get baking pan.get sauce pan.,0,effect
5605,put cake pan into oven.,take cake out of oven.after ten minutes flip cake out onto cooling rack.,get cake pans.,0,effect
5606,put cake in oven.,"when cake is done, remove from oven.",get cake pans.,0,effect
5607,place pan in oven and bake for 45 minutes.,remove finished cake when timer goes off.,get bowl.,0,effect
5608,place pan in oven and bake for 45 minutes.,take cake out.,get mixing bowl.get cake pan.,0,effect
5609,place in oven.,remove finished cake when timer goes off.,gather your cooking materials for baking a cake.,0,effect
5610,place pan into oven.,take cake out.,gather your cooking materials for baking a cake.,0,effect
5611,place in the oven for set amount of time.,remove cake from oven. .,get mixing pan.get mixing tool or spoon or fork.,0,effect
5612,put in oven at the designated temperature.,remove from oven.,get cake pans.,0,effect
5613,place pan with cake mix into oven for allotted time.,take cake out of oven.after ten minutes flip cake out onto cooling rack.,get cake pans.,0,effect
5614,place in oven.,remove finished cake when timer goes off.,get mixing bowl.get cake pan.,0,effect
5615,put the cake pan with the cake mixture in the oven.,take out of oven.,"get a cake pan, mixing bowl and a whisk.",0,effect
5616,bake a cake for the duration of instructed time.,get baking pan.get sauce pan.,set timer.,1,cause
5617,bake in oven.,"get a cake pan, mixing bowl and a whisk.",set the oven to required temperature.,1,cause
5618,bake.,"get a cake pan, mixing bowl and a whisk.",set timer .,1,cause
5619,wait for the timer to go off.,get baking pan.get sauce pan.,set the timer on the oven according to directions on the box.,1,cause
5620,wait for appropriate time.,"get a cake pan, mixing bowl and a whisk.",set timer.,1,cause
5621,bake.,get mixing pan.get mixing tool or spoon or fork.,set timer.,1,cause
5622,bake in oven.,"get cake pan, utensils, mixer .",set timer.,1,cause
5623,bake.,"get cake pan, utensils, mixer .",set timer.,1,cause
5624,wait for appropriate time.,next get out a big bowl.get a pan.,set the timer.,1,cause
5625,wait until cake is baked.,get cake pans.,set a timer when the recipe states the cake will be done.,1,cause
5626,wait for the timer to go off.,get mixing pan.get mixing tool or spoon or fork.,set timer.,1,cause
5627,bake the cake.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",set a timer.,1,cause
5628,set the timer on the oven according to directions on the box.,wait.,get baking pan.get sauce pan.,0,effect
5629,set timer .,bake cake for required time.,"get cake pan, utensils, mixer .",0,effect
5630,set timer.,bake for as long as box says.,get mixing bowl.get cake pan.,0,effect
5631,set timer.,bake in the oven for 14 minutes.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",0,effect
5632,set timer.,bake a cake for the duration of instructed time.,get mixing pan.get mixing tool or spoon or fork.,0,effect
5633,set timer.,bake in oven.,"get cake pan, utensils, mixer .",0,effect
5634,set timer.,wait for 45 minutes.,get baking pan.get sauce pan.,0,effect
5635,set timer and cook based on recipes instructions.,bake.,get bowl.,0,effect
5636,set timer on oven.,bake.,get bowls.,0,effect
5637,set timer and cook based on recipes instructions.,bake in oven according to time on instructions.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",0,effect
5638,set timer.,wait for 45 minutes.,next get out a big bowl.get a pan.,0,effect
5639,set timer.,wait for the timer to go off.,get mixing pan.get mixing tool or spoon or fork.,0,effect
5640,"if cake is not done, bake additional minutes, up to maximum on box.",get baking pan.get sauce pan.,use cake tester to check for doneness.,1,cause
5641,"if cake is not done, bake additional minutes, up to maximum on box.",get bowls.,test if it cooked by inserting a toothpick - when it comes clean out it is cooked.,1,cause
5642,"if cake is not done, bake additional minutes, up to maximum on box.",gather your cooking materials for baking a cake.,"check if cake is cooked by inserting toothpick, it should come out clean.",1,cause
5643,"if cake is not done, bake additional minutes, up to maximum on box.",get mixing pan.get mixing tool or spoon or fork.,test if it cooked by inserting a toothpick - when it comes clean out it is cooked.,1,cause
5644,"if cake is not done, bake additional minutes, up to maximum on box.",prepare the microwave oven and required utensils.,test if it cooked by inserting a toothpick - when it comes clean out it is cooked.,1,cause
5645,"if cake is not done, bake additional minutes, up to maximum on box.",get mixing bowl.get cake pan.,stick tooth pick into cake to see if done.,1,cause
5646,"if cake is not done, bake additional minutes, up to maximum on box.",get bowl.,"check if cake is cooked by inserting toothpick, it should come out clean.",1,cause
5647,"if cake is not done, bake additional minutes, up to maximum on box.",get bowl.,stick tooth pick into cake to see if done.,1,cause
5648,"if cake is not done, bake additional minutes, up to maximum on box.",next get out a big bowl.get a pan.,stick tooth pick into cake to see if done.,1,cause
5649,"if cake is not done, bake additional minutes, up to maximum on box.",get mixing pan.get mixing tool or spoon or fork.,stick tooth pick into cake to see if done.,1,cause
5650,"if cake is not done, bake additional minutes, up to maximum on box.","gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",open the oven and check to see if the cake is fully cooked .,1,cause
5651,"if cake is not done, bake additional minutes, up to maximum on box.","get a cake pan, mixing bowl and a whisk.",test if it cooked by inserting a toothpick - when it comes clean out it is cooked.,1,cause
5652,stick tooth pick into cake to see if done.,"if cake is not done, bake additional minutes, up to maximum on box.",get bowls.,0,effect
5653,check cake for doneness.,"if cake is not done, bake additional minutes, up to maximum on box.",get mixing bowl.get cake pan.,0,effect
5654,check if the cake is ready.,"if cake is not done, bake additional minutes, up to maximum on box.",gather your cooking materials for baking a cake.,0,effect
5655,check cake for doneness.,"if cake is not done, bake additional minutes, up to maximum on box.",get cake pans.,0,effect
5656,use cake tester to check for doneness.,"if cake is not done, bake additional minutes, up to maximum on box.",get bowl.,0,effect
5657,stick tooth pick into cake to see if done.,"if cake is not done, bake additional minutes, up to maximum on box.","gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",0,effect
5658,use cake tester to check for doneness.,"if cake is not done, bake additional minutes, up to maximum on box.","get cake pan, utensils, mixer .",0,effect
5659,test if it cooked by inserting a toothpick - when it comes clean out it is cooked.,"if cake is not done, bake additional minutes, up to maximum on box.",get mixing bowl.get cake pan.,0,effect
5660,use cake tester to check for doneness.,"if cake is not done, bake additional minutes, up to maximum on box.",gather your cooking materials for baking a cake.,0,effect
5661,stick tooth pick into cake to see if done.,"if cake is not done, bake additional minutes, up to maximum on box.",get mixing pan.get mixing tool or spoon or fork.,0,effect
5662,stick tooth pick into cake to see if done.,"if cake is not done, bake additional minutes, up to maximum on box.",get mixing bowl.get cake pan.,0,effect
5664,measure each ingredient according to the recipe.,get measuring cup.and get measuring spoons.,preheat the oven to instructed temperature.,0,cause
5665,measure each ingredient according to the recipe.,get out measuring cups.,turn on oven.,0,cause
5666,measure each ingredient according to the recipe.,get measuring cup.and get measuring spoons.,preheat oven.,0,cause
5667,measure ingredients in designated measuring cups.,get measuring cup.and get measuring spoons.,turn on oven.,0,cause
